sim_id,split,tendon_l1,visco_g1,visco_t1,ramp_time,mse,rmse,mae,max_ae,peak_true,peak_pred,peak_abs_err,final_true,final_pred,final_abs_err
full_v2_240,val,6.0,0.6000000238418579,0.4000000059604645,0.4000000059604645,0.000196634151507169,0.014022629978259036,0.01027199998497963,0.03230750560760498,1.3063219785690308,1.2944118976593018,0.011910080909729004,0.8398106694221497,0.8227587938308716,0.017051875591278076
full_v2_251,val,6.0,0.75,0.30000001192092896,0.30000001192092896,0.00015261347289197147,0.012353682563995704,0.009025613777339458,0.029540598392486572,1.223857045173645,1.2010687589645386,0.022788286209106445,0.5278686881065369,0.5152905583381653,0.012578129768371582
full_v2_252,val,6.0,0.75,0.30000001192092896,0.4000000059604645,0.00016708244220353663,0.012926037374367158,0.009649796411395073,0.030120939016342163,1.132399082183838,1.1187604665756226,0.013638615608215332,0.5463123917579651,0.5352539420127869,0.011058449745178223
full_v2_255,val,6.0,0.75,0.4000000059604645,0.30000001192092896,0.00017573889635968953,0.013256654795222268,0.009396697394549847,0.029661625623703003,1.3045047521591187,1.2779121398925781,0.026592612266540527,0.6082860231399536,0.6000565886497498,0.008229434490203857
full_v2_003,test,3.0,0.30000001192092896,0.10000000149011612,0.30000001192092896,5.428709846455604e-05,0.007367977908799404,0.0056777773424983025,0.016261547803878784,0.6891637444496155,0.6817733645439148,0.007390379905700684,0.6070393323898315,0.5943745970726013,0.012664735317230225
full_v2_010,test,3.0,0.30000001192092896,0.30000001192092896,0.20000000298023224,4.924516906612553e-05,0.007017490225581046,0.005250484682619572,0.01915663480758667,0.7902746200561523,0.7711179852485657,0.01915663480758667,0.6202139258384705,0.6157852411270142,0.004428684711456299
full_v2_013,test,3.0,0.30000001192092896,0.4000000059604645,0.10000000149011612,9.584318468114361e-05,0.009789953252245059,0.006654274184256792,0.029317378997802734,0.8272136449813843,0.7978962659835815,0.029317378997802734,0.6309603452682495,0.6220897436141968,0.008870601654052734
full_v2_021,test,3.0,0.44999998807907104,0.20000000298023224,0.10000000149011612,7.595487841172144e-05,0.00871520960228275,0.006929118186235428,0.027154386043548584,0.7785735726356506,0.751419186592102,0.027154386043548584,0.48412156105041504,0.4759937524795532,0.008127808570861816
full_v2_023,test,3.0,0.44999998807907104,0.20000000298023224,0.30000001192092896,5.039380266680382e-05,0.00709885925109125,0.005781043320894241,0.015807032585144043,0.6808308959007263,0.6650238633155823,0.015807032585144043,0.4870119094848633,0.48380881547927856,0.003203094005584717
full_v2_025,test,3.0,0.44999998807907104,0.30000001192092896,0.10000000149011612,8.454476483166218e-05,0.009194822718881652,0.007624886464327574,0.02619117498397827,0.8012958765029907,0.7751047015190125,0.02619117498397827,0.4975423216819763,0.4915604889392853,0.00598183274269104
full_v2_034,test,3.0,0.6000000238418579,0.10000000149011612,0.20000000298023224,8.008351142052561e-05,0.00894893912262932,0.007797278463840485,0.014204323291778564,0.5797384977340698,0.5655341744422913,0.014204323291778564,0.35215428471565247,0.3457709550857544,0.006383329629898071
full_v2_035,test,3.0,0.6000000238418579,0.10000000149011612,0.30000001192092896,6.236866465769708e-05,0.00789738340576783,0.006898738443851471,0.012240320444107056,0.5210864543914795,0.5121863484382629,0.008900105953216553,0.35224875807762146,0.34760141372680664,0.004647344350814819
