epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
48,0.0014112818697910932,0.001411281859696801,0.027725798234756568,0.0014228044698635738,0.0014228044523594456,0.02803132335015461
49,0.001340231010025101,0.0013402310120384435,0.026852914095772184,0.0013534505075464647,0.0013534505272386086,0.028060566199425506
50,0.0012644721261624778,0.0012644721246731561,0.026136243549519537,0.0012559823872935441,0.0012559823695963558,0.02622813661827311
51,0.001182175224779972,0.0011821752178022235,0.025002834385137822,0.0012554054588286413,0.0012554054664866974,0.027389372693299587
52,0.0011566600740133296,0.0011566600876378663,0.02529722015825501,0.0011572294428737627,0.0011572294666201716,0.02567970561612173
53,0.0010612163515318009,0.00106121634270619,0.023838957122535226,0.001076668164589339,0.001076668187885274,0.025063961760782946
54,0.0010085405748603599,0.0010085405719644563,0.023449156697229648,0.001005879965507322,0.001005879945686471,0.02309595859795397
55,0.0009320860706447135,0.0009320860676109099,0.0225732394853098,0.0009465435028283133,0.0009465435218125697,0.022645888900545964
56,0.0008842031986984823,0.0008842032001188541,0.021854211978510188,0.0009111923346709874,0.0009111923331908589,0.022063884239555263
57,0.0008460726932666841,0.0008460726889917789,0.02130657811493592,0.0008514600210926599,0.0008514600277210613,0.02181901399307715
58,0.0008063422782080514,0.0008063422782080514,0.021109105512107953,0.0008051548502407968,0.000805154813462822,0.02108478414346791
59,0.0007633305115935703,0.0007633305124071814,0.020545041439686305,0.0007863754225480887,0.0007863754294339038,0.020525487896617175
60,0.0007211757668604454,0.0007211757557732719,0.01982300023393195,0.0007240392151288688,0.0007240392098840657,0.01994398748630842
61,0.0006927203628168042,0.0006927203645612413,0.019495604247793827,0.0006947518753198286,0.0006947518877722138,0.01922978347938584
62,0.0006542857001823861,0.0006542856999410608,0.01871098926411339,0.0006753033764349917,0.0006753033600570484,0.019791062462059684
63,0.0006342395860147441,0.0006342395924753669,0.01887926448721706,0.0006477245155514942,0.0006477245232095503,0.018967093915290896
64,0.0006144270106839637,0.0006144270071399293,0.018544513844280158,0.0006047157480174468,0.0006047157522325954,0.018490439953232022
65,0.0005651235835449327,0.0005651235869924368,0.017624490494356423,0.0005905720172449946,0.000590572004953493,0.017866232172437237
66,0.0005689506263782581,0.0005689506259921376,0.01785869424418233,0.000615196774661955,0.0006151967833818422,0.019201380169279605
67,0.0005657669888543231,0.0005657669916674865,0.01780688686411518,0.0005249776424736612,0.0005249776535102713,0.017349002504955014
68,0.0005876474453890253,0.0005876474387836073,0.018613464034188277,0.0005466565425093803,0.0005466565448582799,0.0166812234322889
69,0.0005561561085328105,0.0005561561080777399,0.017850117670984184,0.0005589274676620133,0.0005589274657635876,0.016606763952538874
70,0.00048716747412635454,0.00048716747557430633,0.016560912216989045,0.0005002755335428648,0.0005002755315479091,0.016336754977604246
71,0.00044768356712579374,0.0004476835729244958,0.015947558365283887,0.000452972945317419,0.0004529729444325596,0.016392165616838362
72,0.00043921437602312794,0.0004392143774021296,0.016011653480809945,0.0004367961017932329,0.000436796102983771,0.016101147339052754
73,0.00041706825556632666,0.00041706825557322164,0.015566447085606715,0.0004344673911368267,0.0004344673991005614,0.015118692117609854
74,0.0004046391862045441,0.00040463918943140805,0.015198943796273064,0.00042686447139001556,0.00042686446257359813,0.015146905246395113
75,0.00039717534396220886,0.00039717534394152385,0.015286854900079043,0.00039046638024350006,0.0003904663705904883,0.015304488197356183
76,0.000372762012938481,0.0003727620065537032,0.014759048808951198,0.0003752418884283139,0.00037524188138161527,0.015121780488292047
77,0.0003765087915650968,0.000376508792509713,0.01503472942730963,0.00036635602979610365,0.00036635602818726836,0.01462016914877989
78,0.00035433922866581096,0.000354339225445842,0.014353449382479228,0.00037996548215030797,0.00037996547122631633,0.01422297842532907
79,0.0003363979201475602,0.0003363979202371953,0.014099125499494887,0.0003526664287265804,0.00035266643271649194,0.01370968444364515
80,0.00032279715413183327,0.0003227971554211999,0.013867454092752817,0.00034028011982122227,0.00034028011636222643,0.013576216299669593
81,0.00031150855994339856,0.0003115085594124829,0.013619186866342725,0.000314061704557389,0.0003140617065201681,0.013791707288237025
82,0.00030424509895965457,0.0003042450994147251,0.013539045011226217,0.0003428706744064887,0.000342870677881573,0.01400436941202732
83,0.0002979542644295309,0.00029795426408478053,0.013385286717526694,0.00030816282055133744,0.0003081628215649037,0.014038297996921655
84,0.00030161187862090414,0.00030161188224767853,0.013634743777475943,0.0002881653134762827,0.00028816532115042706,0.013081749873374826
85,0.0002797382975196732,0.00027973830233928406,0.013117518647534394,0.0002953989670560178,0.00029539896382225887,0.012912364214279824
86,0.0002926098199428192,0.00029260982194237163,0.013282330955156527,0.000272089376166049,0.00027208937143607324,0.012870167947856677
87,0.00028389004624581763,0.00028389004438416536,0.013328733220537589,0.0002689219804273711,0.0002689219891794351,0.013072009901106851
88,0.0002621003188237193,0.0002621003201337709,0.012719969307746517,0.0002784024755884376,0.0002784024720168232,0.012472118179464683
89,0.0002521041017081145,0.0002521041050832211,0.012517206760922531,0.00028212056430574093,0.0002821205629704076,0.01240159254037194
90,0.00024314142952096604,0.00024314143083101764,0.012232649809261883,0.0002445870518891348,0.00024458705233960866,0.012349648525729371
91,0.00023702856075639525,0.00023702856041164485,0.012232821915732038,0.00024447691976092756,0.00024447692048490345,0.01198558506878652
92,0.00023765451485468518,0.00023765451685423762,0.012190746995572993,0.00023759651068960212,0.0002375965090566343,0.012111169452361471
93,0.00022711570463365032,0.0002271157050197708,0.011954023611542738,0.00023228789278719988,0.00023228789418688658,0.011691979903289138
94,0.00022272216821355478,0.00022272216859967525,0.011855615877026321,0.0002272917093553891,0.00022729170740869837,0.011527926042766581
95,0.00021270995785016567,0.00021270995977732053,0.011537995843406087,0.00021818821551278234,0.0002181882202427581,0.011496714691617596
96,0.00020762546947004185,0.00020762547158680942,0.011481732673708282,0.00022009923446199132,0.00022009923650521214,0.011338118231052716
97,0.00021241416938469877,0.00021241416855040276,0.011545117278145377,0.00021820160165791295,0.0002182016036930896,0.012028095931753788
98,0.00021361748319274435,0.00021361748409254295,0.011777834964572352,0.00026539610310768086,0.00026539611002567265,0.01223578750922444
99,0.000211475626981285,0.00021147562662619207,0.01147599181866821,0.00021881833769536266,0.00021881833384220214,0.012256792594610228
100,0.00020109953350454037,0.00020109953345972281,0.011376979988747031,0.0002233357356292092,0.00022333573535570722,0.011178098771373102
101,0.00020256956867385832,0.0002025695695495244,0.011306818614382225,0.00019442525323635587,0.00019442525652642407,0.011049172837408687
102,0.00019440456664943624,0.00019440456635295088,0.011138123263964803,0.00019864233844499622,0.00019864234280493986,0.011257533805682687
103,0.00019367831382190897,0.00019367831390464907,0.011215753166688559,0.0001896771702579119,0.00018967716913977138,0.010838647782308348
104,0.00019033865343468884,0.0001903386524900727,0.011143642645598419,0.00023183427563506283,0.0002318342675024004,0.011506771764549648
105,0.00019282624374942055,0.00019282624178434317,0.01101248333787952,0.00018420097573349872,0.0001842009738672498,0.010815523947847027
106,0.0001742211274436808,0.00017422112708858787,0.010649178045616702,0.0001995598334663858,0.00019955982682189603,0.010674499160614772
107,0.00017479855575532253,0.00017479855502789915,0.010498712933252729,0.0001833206091153746,0.00018332060477956348,0.011172216593593179
108,0.00019055290128259608,0.0001905529030166907,0.011076063772028471,0.00021359564076798657,0.00021359564158849258,0.011110178998585496
109,0.0001866123313361424,0.00018661233136027495,0.010941667371495474,0.00019656286652510366,0.00019656286475538482,0.010748657618786763
110,0.00020496138521204038,0.00020496138684615735,0.011354795255753645,0.0001749598547273005,0.00017495985689118396,0.010770305604022666
111,0.00019000066510800804,0.00019000066601814914,0.011006019036935365,0.00017800669916646762,0.0001780067016038531,0.011070788664472505
112,0.00016632134169672748,0.00016632134496840896,0.010371390125588256,0.00017353605491937033,0.0001735360587644867,0.01027650738236916
113,0.00015887830800022043,0.00015887830762099497,0.010120401673903259,0.00016805295470274158,0.00016805295656899052,0.010293862119836001
114,0.00015876018386777667,0.0001587601803513224,0.010162689284220941,0.00018415498844761815,0.0001841549874340519,0.01043813185114568
115,0.00016258575141407726,0.00016258574944555236,0.010131417222283966,0.00016057137852638133,0.0001605713792503572,0.01026119574319598
116,0.00015298645996067318,0.00015298646270833403,0.009897523653843311,0.00016251055381467773,0.00016251055244716772,0.009863109730962497
117,0.0001500260113971308,0.00015002601307606534,0.009840904974423435,0.00017172878950886015,0.00017172879255760302,0.009927384032275282
118,0.00014745415163425996,0.00014745415111368682,0.009745555391697995,0.00016426879382278357,0.0001642687926805105,0.009874659654776519
119,0.000147862100025772,0.00014786210084972548,0.009706530800308557,0.00015224236671605872,0.0001522423673756812,0.009802525316304829
120,0.00014504118423376764,0.00014504118456472805,0.009648066735103836,0.00014996492730764052,0.00014996492999439545,0.009750665914557664
121,0.00014251236279960722,0.00014251236289958483,0.009537577544363492,0.0001492240230113061,0.00014922402556131003,0.009900349026032084
122,0.00014403308783325234,0.00014403308667833842,0.009605850040333668,0.0001498902856837958,0.00014989028415540227,0.009977502675264694
123,0.00015893307933029498,0.00015893307847876143,0.01009470194726441,0.00015370101997784028,0.0001537010213694828,0.009996055700029044
124,0.00016048872272395308,0.00016048872475798054,0.010243674980693167,0.00020515067282960645,0.00020515066795483554,0.011311715449200867
125,0.00016571422054853646,0.00016571422326172225,0.010311494249779025,0.00016673293753734065,0.00016673293526888288,0.009981617471537845
126,0.0001544854409682254,0.00015448544062347499,0.009919124879816702,0.0001443576750009217,0.00014435767204870896,0.009553369729804887
127,0.00013863371956783035,0.00013863371922997496,0.009320689501623439,0.00014485544266386164,0.00014485544208468095,0.00949360258082384
128,0.00014226218072941439,0.00014226217934007018,0.00952567440783969,0.00016790577016460398,0.00016790576950498153,0.009977392098599209
129,0.0001516651259624355,0.00015166512403872815,0.009862023093524745,0.00018987425978088545,0.00018987425738372087,0.01060125576059353
130,0.00016194893049985347,0.00016194892955868483,0.010152594564763666,0.0001515980903705996,0.00015159808984772813,0.009570714318996112
131,0.00013837399871720533,0.00013837399650907888,0.009351470068827875,0.0001450070962568538,0.00014500709579029158,0.009610921523398363
132,0.00013989350173644545,0.00013989350102970707,0.009386918974611833,0.0001582166409611495,0.0001582166395212419,0.01027774652636071
133,0.00014822224260396545,0.00014822224357616165,0.009711867117593706,0.00013741394569579925,0.0001374139451005302,0.009423437007821812
134,0.00013760463930555575,0.00013760463757146114,0.00938487838043813,0.000147963078537335,0.00014796307760421053,0.00975570868496871
135,0.0001441063366309252,0.00014410633792373925,0.009648751320078655,0.00014101905819390796,0.00014101906029343803,0.00901868555544489
136,0.0001377606898867747,0.00013776068893181604,0.009285013022170873,0.00013381994762716608,0.0001338199439992425,0.00907900282004184
137,0.00013327406140022156,0.00013327406261719055,0.009209685008182991,0.000133832729059375,0.00013383272819060394,0.009259578336860147
138,0.00013168637607512728,0.00013168637628197755,0.009197427124469887,0.00015980508437173234,0.0001598050814758288,0.009581464901360574
139,0.00013310076679945703,0.0001331007664547066,0.009166483459978753,0.00014593062223866582,0.00014593062182036864,0.009387748553780577
140,0.00012865478596982678,0.00012865478649039993,0.00899197433379498,0.00013096186254794398,0.00013096186174352633,0.008805356413175416
141,0.000123930284254519,0.00012393028525429522,0.008794345609443048,0.00013138181626951942,0.00013138181872299326,0.008828175667572442
142,0.00012520550115455297,0.0001252054986344274,0.008841989221688103,0.00014210812999711683,0.00014210812801020525,0.009039388169498981
143,0.00013048558806379637,0.00013048558971859837,0.009027383983262312,0.0001310755097721186,0.0001310755108983033,0.008977922304616309
144,0.00013189069258736535,0.0001318906940249746,0.009060522104094759,0.00013732613620555235,0.00013732613821659646,0.009500419322531022
145,0.00012632571243947105,0.00012632571178444526,0.008852525617070346,0.00012824915433561223,0.00012824915230043557,0.008688472396698756
146,0.00012296842898996103,0.00012296842915544124,0.008775096458158514,0.00013088964462642453,0.00013088964588936025,0.008903872182581424
147,0.00012478233353855708,0.00012478233531057424,0.00879815657877069,0.00013437972585153248,0.00013437972601241602,0.009107509853432625
148,0.00012391052829722563,0.00012391052912462665,0.008767841100071425,0.00013654775264310755,0.00013654775435651713,0.009182662315431914
149,0.0001249487876997418,0.00012494878809448103,0.008837751008074195,0.0001502916307395531,0.00015029163321715947,0.009277878577304584
150,0.00012642070803503018,0.00012642070889345872,0.008867742777492051,0.00012141741818696674,0.0001214174167631475,0.008502665180208407
151,0.0001220015443063208,0.00012200154378230017,0.008677684280776888,0.00012446159639188813,0.0001244615987890527,0.008642810691846149
152,0.00012095137346824187,0.00012095137420945528,0.008670229365039962,0.0001218354154843837,0.00012183541533958853,0.008479302861270093
153,0.00013037832936138978,0.00013037833118856703,0.00898340476460153,0.00013575512113877467,0.00013575512213625257,0.009097751297958652
154,0.00013559331862433326,0.0001355933161835003,0.009241935738566022,0.0001481753586429275,0.00014817535737194758,0.00946687189105336
155,0.0001279449217171142,0.00012794492143614262,0.008902397152372685,0.0001324149472768315,0.00013241494736531743,0.008721556697780089
156,0.00012723951866584166,0.00012723951728683996,0.008855644658515025,0.00012575653575671217,0.00012575653358478452,0.008521299588871371
157,0.00011863889223951403,0.0001186388920929951,0.008542969706385545,0.0001206006305033548,0.0001206006329648728,0.008282401009512712
158,0.00011853277378360785,0.00011853277339059237,0.00854723757405158,0.000125572043341688,0.00012557204625367988,0.00888406222139425
159,0.0001263275549891183,0.00012632755324812868,0.0088663337863867,0.00012590241385623813,0.00012590241710608543,0.00871288756628337
160,0.00013035784372948997,0.00013035784253320602,0.008983472658259923,0.0001279790724058532,0.0001279790759613792,0.008531538935377165
161,0.0001286204178107991,0.00012862041867957018,0.008992623023245747,0.00012488901524597572,0.00012488901252704406,0.008609767379254646
162,0.0001245894430515667,0.00012458944187941526,0.008764948643826953,0.00012694887441789938,0.00012694887565670255,0.008424704084085324
163,0.00012229153140825,0.00012229153172886787,0.008704996877189949,0.00015761311321208873,0.00015761311160325346,0.00968618403487999
164,0.0001260439288065148,0.00012604392944947433,0.008778487215446539,0.00016767589517662095,0.00016767589499964907,0.010264544937741104
165,0.00013255467153309533,0.00013255467163996796,0.00913001346633322,0.0001282325958729618,0.0001282325975139738,0.008711740613444988
166,0.00012936332287998603,0.00012936332064255582,0.009026313980335704,0.0001228231703862548,0.0001228231671042308,0.00873202273303992
167,0.00012212370763466294,0.00012212370656248915,0.008690038187134975,0.00012097651617498034,0.00012097651455005669,0.008564586597229645
168,0.00011448361813866843,0.00011448361892125189,0.008335449491680247,0.00015392594246400727,0.00015392593911762987,0.009503138928600541
169,0.00013251164325213592,0.0001325116445811488,0.009146133776214895,0.00013700958354295127,0.00013700957915083092,0.009342818183751314
170,0.0001341691808885939,0.00013416918165393984,0.00923441597930178,0.00012488588981796056,0.00012488589061433403,0.008533535377962144
171,0.00013273012743974548,0.00013273012742940298,0.008986249633152827,0.0001264510938199237,0.00012645109120556635,0.008895308092327128
172,0.00012140114059937852,0.00012140113880667633,0.008600235663158469,0.0001210477526506616,0.00012104775017305525,0.008707566574965478
173,0.00013514687556640377,0.000135146875752569,0.009180408240324851,0.00013623438199930306,0.00013623438516066443,0.009317878862320883
174,0.00011964031624042295,0.00011964031737637559,0.008608618666001107,0.00011904080909314669,0.00011904080922989769,0.008141492334369008
175,0.00012329157263073803,0.00012329157227392135,0.008673452308634902,0.00013984998157765303,0.00013984998017796632,0.009293651369937287
176,0.0001227826952734696,0.00012278269550100487,0.008739595558936492,0.00012256672845170315,0.00012256673162915286,0.008617549525103298
177,0.00013077928347878957,0.00013077928398040143,0.009048446776374938,0.00013027638649671443,0.0001302763877355176,0.00889378756432984
178,0.00012558038932703703,0.00012558038851514977,0.008808720990171706,0.0001698342950678327,0.00016983429607335477,0.010906832464628289
179,0.00013406548948426331,0.00013406549043577448,0.009251488240740645,0.00015636263156516684,0.0001563626269960746,0.010156086625942149
180,0.00013382744371137094,0.0001338274425323245,0.00914660914479147,0.00012444536292201115,0.00012444536113620397,0.008381491276755262
181,0.00016038622388372286,0.00016038622543854727,0.010181120463779994,0.00012015727083457427,0.00012015727193662645,0.008354411987127554
182,0.0001616383170975106,0.00016163831615978946,0.010211308684232704,0.00019363303241940835,0.00019363303204937625,0.011215091081137418
183,0.00017962869744570482,0.00017962869750086488,0.010864427574887939,0.00027640525756093365,0.00027640526336882904,0.012998883272153096
184,0.0001660791811965672,0.00016607918256522636,0.010473642719777606,0.00013699358937123584,0.00013699358655577408,0.008993660171365395
185,0.00016210842953850736,0.00016210842908516058,0.010255257345098818,0.0001486332265711907,0.00014863322623333527,0.00972547684011043
186,0.00013891252802707079,0.00013891252733412243,0.009283633261488332,0.00012337898887279961,0.00012337898700655068,0.008747279479267718
187,0.0001290485670324415,0.00012904856759093718,0.00901587242143636,0.00013076414729261564,0.00013076414746958752,0.009044497233191005
188,0.000125171305539663,0.00012517130733581268,0.0088240569644956,0.00011741408121047748,0.0001174140785398109,0.00840674400856773
189,0.00011983101597122316,0.00011983101676070162,0.008557207831215784,0.00012410455221672438,0.00012410455164558787,0.008932461324747653
190,0.0001213368426154678,0.00012133684158466405,0.00860187070286689,0.00012084467097237293,0.00012084467345802345,0.00861186504100422
191,0.00012442434949445582,0.00012442434868084484,0.008702567786691427,0.00013345661540774422,0.00013345661390348323,0.009362657271807467
192,0.000124018199303897,0.00012401819804555797,0.008722964465067415,0.00014577994362399395,0.00014577994628661638,0.009788819477003276
193,0.00013718668335405666,0.0001371866831230739,0.009322509582617135,0.00014443849795497954,0.0001444384937559194,0.009801014804787369
194,0.00012422262183723172,0.0001242226212546035,0.008796361096519285,0.00014388588574042337,0.00014388588843522248,0.009326624039986834
195,0.0001271850044196028,0.00012718500501946855,0.00887623524614997,0.0001552676452168574,0.0001552676428840462,0.010020840952184201
196,0.00014110491403178976,0.00014110491583483448,0.009456556121818942,0.00022452723674683107,0.00022452723311086332,0.012317708343876996
197,0.0001576802983652756,0.00015768029803603896,0.010107485300781207,0.0001383492878327767,0.00013834928538734707,0.009109264977931186
198,0.00015955606068018824,0.0001595560602492502,0.010282974648718527,0.0001650792223194407,0.00016507922145066965,0.010370424533167092
199,0.00014530894640345303,0.0001453089465344582,0.0094145469206878,0.00014087197551917698,0.00014087197413557864,0.009254121991268767
200,0.00012601684942464565,0.0001260168480628815,0.00883897346107069,0.00011483246311804073,0.00011483246471883184,0.008339304631424583
